RCB, BALEARES,Real Aero Club De Baleares,Spain
CDT, AEROREUS,Real Aero Club de Reus-Costa Dorado,Spain
RCD, AEROCLUB,Real Aeroclub De Ternerife,Spain
RLV, REAL,Real Aviation,Ghana
REB, REBUS,Rebus,Bulgaria
PSH, PASSION,Red Aviation,EG
RBN, RED BARON,Red Baron Aviation,K
DEV, RED DEVILS,Red Devils Parachute Display Team,EG
RDV, RED AVIATION,Red Sea Aviation,Egypt
RSV, RED SKY,Red Sky Ventures,Namibia
STR, STARLINE,Red Star,United Arab Emirates
RHC, REDAIR,Redhill Aviation,EG
RAV, REED AVIATION,Reed Aviation,EG
REF, REEF AIR,Reef Air,New Zealand
REK, REEM AIR,Reem Air,Kyrgyzstan
RVV, REEVE,Reeve Aleutian Airways,K
RBH, CALYPSO,Regal Bahamas International Airways,Bahamas
RGY, REGENCY,Regency Airlines,K
RAH, REGENT,Regent Air,C
RAG, GERMAN LINK,Regio Air,ED
RGR, REGIONAIR,Region Air,C
TSH, TRANSCANADA,Regional 1,C
RIL, ,Regional Air,Mauritania
REW, REGIONAL WINGS,Regional Air Express,ED
REG, REGIONAL SERVICES,Regional Air Services,Tanzania
RGL, MAROC REGIONAL,Regional Air Lines,Morocco
RXA, REX,Regional Express,Y
JJM, GEODATA,Regional Geodata Air,Spain
REP, REGIOPAR,Regional Paraguaya,Paraguay
CEA, CORP-X,RegionsAir,K
REL, RELIANCE AIR,Reliance Aviation,K
RLT, RELIANT,Reliant Airlines,K
RTS, RELIEF,Relief Transport Services,EG
RAN, RENAN,Renan,Moldova
ROA, RENO AIR,Reno Air,K
RGS, RENOWN,Renown Aviation,K
RPA, BRICKYARD,Republic Airlines,K
RPH, PUBLIC EXPRESS,Republic Express Airlines,Indonesia
RBC, REPUBLICAIR,Republicair,Mexico
RST, RESORT AIR,Resort Air,K
RDS, RHOADES EXPRESS,Rhoades Aviation,K
RIU, RIAU AIR,Riau Airlines,Indonesia
RIA, RICHAIR,Rich International Airways,K
RVC, RIVER CITY,Richards Aviation,K
RIC, RICHARDSON,Richardson's Airway,K
RCA, RICHLAND,Richland Aviation,K
HPR, HELIPRO,Rick Lucas Helicopters,New Zealand
RLE, RICO,Rico Linhas Aéreas,Brazil
RID, AKRID,Ridder Avia,Kazakhstan
RAK, SPORT CLUB,Riga Airclub,Latvia
RAZ, RIJNMOND,Rijnmond Air Services,EH
POL, ,Rikspolisstyrelsen,Sweden
RIM, RIMROCK,Rimrock Airlines,K
SKA, RIO EXPRESS,Rio Air Express,Brazil
REO, RIO,Rio Airways,K
GRN, GRANDE,Rio Grande Air,K
RIO, RIO,Rio Linhas Aéreas,Brazil
RSL, RIO SUL,Rio Sul Serviços Aéreos Regionais,Brazil
RVM, RIVER,River Ministries Air Charter,South Africa
RGP, GARDEN CITY,River State Government of Nigeria,Nigeria
UNR, RIVNE UNIVERSAL,Rivne Universal Avia,UK
RDL, ROADAIR,Roadair Lines,C
RBT, ROBIN,Robinton Aero,Dominican Republic
RBY, RUBY,Vision Airlines,K
ROX, ROBLEX,Roblex Aviation,K
RKW, ROCKWELL,Rockwell Collins Avionics,K
ROC, ,Rocky Mountain Airlines,C
RMA, ROCKY MOUNTAIN,Rocky Mountain Airways,K
LIF, LIFECARE,Rocky Mountain Holdings,K
RDZ, RODZE AIR,Rodze Air,Nigeria
FAD, AIR FRONTIER,Rog-Air,C
RRZ, ROLLRIGHT,Rollright Aviation,EG
RRL, MERLIN,Rolls-Royce Limited,EG
BTU, ROLLS,Rolls-Royce plc,EG
ROF, ROMAF,Romanian Air Force,Romania
RMV, AEROMAVIA,Romavia,Romania
RNS, RONSO,Ronso,Mexico
ROR, RORAIMA,Roraima Airways,Guyana
RNB, ROSBALT,Rosneft-Baltika,U
NRG, ENERGY,Ross Aviation,K
RFS, ,Rossair,Y
RSS, ROSS CHARTER,Rossair,South Africa
ROS, CATCHER,Rossair Europe,EH
SDM, RUSSIA,Rossiya,U
RAL, ROSWELL,Roswell Airlines,K
RAR, AIR RAROTONGA,Air Rarotonga,Cook Islands
RTR, ROTATUR,Rotatur,Brazil
RKT, ROCKET,Rotormotion,EG
JCR, ROTTERDAM JETCENTER,Rotterdam Jet Center,EH
ROV, ROVERAIR,Rover Airways International,K
VOS, ROVOS,Rovos Air,South Africa
RCG, ROYAL CARGO,Royal Air Cargo,South Africa
RFR, RAFAIR,Royal Air Force,EG
MJN, MAJAN,Royal Air Force of Oman,Oman
ACW, AIR CADET,Royal Air Force,EG
RRR, ASCOT,Royal Air Force,EG
RRF, KITTY,Royal Air Force,EG
SHF, VORTEX,Royal Air Force,EG
RAX, AIR ROYAL,Royal Air Freight,K
RAM, ROYALAIR MAROC,Royal Air Maroc,Morocco
RPK, ROYAL PAKISTAN,Royal Airlines,Pakistan
RLM, ROYAL AMERICAN,Royal American Airways,K
RYL, ROYAL ARUBAN,Royal Aruban Airlines,Aruba
ASY, AUSSIE,Royal Australian Air Force,Y
RXP, ROY EXPRESS,Royal Aviation Express,C
RYB, ROYAL BAHRAIN,Royal Bahrain Airlines,Bahrain
RBA, BRUNEI,Royal Brunei Airlines,Brunei
KDR, DARLINES,Royal Daisy Airlines,Uganda
RGA, ROYAL GHANA,Royal Ghanaian Airlines,Ghana
ROJ, ROYALJET,Royal Jet,United Arab Emirates
RJA, JORDANIAN,Royal Jordanian,Jordan
RJZ, JORDAN AIR FORCE,Royal Jordanian Air Force,Jordan
RCT, GREENSKY,Skyview Airways,THAILAND
RKH, KHMER AIR,Royal Khmer Airlines,Cambodia
RMF, ANGKASA,Royal Malaysian Air Force,Malaysia
NVY, NAVY,Royal Navy,EG
NRN, NETHERLANDS NAVY,Royal Netherland Navy,EH
NAF, NETHERLANDS AIR FORCE,Royal Netherlands Air Force,EH
KIW, KIWI,Royal New Zealand Air Force,New Zealand
NOW, NORWEGIAN,Royal Norwegian Air Force,Norway
ROP, ,Royal Oman Police,Oman
PPW, PHNOM-PENH AIR,Royal Phnom Penh Airways,Cambodia
RRA, ROYAL RWANDA,Royal Rwanda Airlines,Rwanda
RSF, ARSAF,Royal Saudi Air Force,Saudi Arabia
RYS, MAGIC SUN,Buzz (Ryanair),Poland
RSN, SWAZI NATIONAL,Royal Swazi National Airways,Swaziland
HRH, TONGA ROYAL,Royal Tongan Airlines,Tonga
RWE, ROYAL WEST,Royal West Airlines,K
RSB, RUBYSTAR,Rubystar,Belarus
RMG, RUMUGU AIR,Rumugu Air & Space Nigeria,Nigeria
RUR, ,Rusaero,U
KLE, ,Rusaero,U
CGI, CGI-RUSAIR,Rusair JSAC,U
RUH, ,Rusich-T,U
RLU, RUSLINE AIR,Rusline,U
MIG, MIG AVIA,Russian Aircraft Corporation-MiG,U
RFF, RUSSIAN AIRFORCE,Russian Federation Air Force,U
ESL, RADUGA,Russian Sky Airlines,U
RUZ, ROSTUERTOL,Rusuertol,U
RUC, RUTACA,Rutas Aéreas,Venezuela
RND, RUTLAND,Rutland Aviation,EG
RUA, ,Rwanda Airlines,Rwanda
RWA, ,Rwanda Airways,Rwanda
RWD, RWANDAIR,Rwandair Express,Rwanda
RCT, ARCTIC TRANSPORT,Ryan Air Services,K
RYA, RYAN AIR,Ryan Air Services,K
RYN, RYAN INTERNATIONAL,Ryan International Airlines,K
RYR, RYANAIR,Ryanair,Ireland
RYZ, RYAZAN AIR,Ryazan State Air Enterprise,U
RAA, RYNES AVIATION,Rynes Aviation,K
RAE, REGIONAL EUROPE,Régional Compagnie Aérienne Européenne,LF
REV, ENDURANCE,RVL Group,EG
BUG, ,UVT Aero,U
OMN, SERVIOMNIA,Servicios Aereos Ominia,Mexico
SEN, SERVISIERRA,Servicios de Aviacion Sierra,Mexico
SGC, SAINT GEORGE,SGC Aviation,Austria
SCJ, SIAMJET,Siamjet Aviation,Thailand
SIX, DRIVE ORANGE,Sixt Rent A Car,K
SOG, ,Solenta Aviation Ghana,Ghana
QSR, SPARKLE ROLL,SR Jet,Z
CRL, CORSAIR,Corsairfly,LF
KBN, KABIN,Spiracha Aviation,Thailand
CBN, CARBONDALE,Southern Illinois University as Aviation Flight,K
IBG, ICE BRIDGE,Springfield Air,K
BZQ, STING,Seneca College,C
BVV, SPARC,Sparc Avia,U
SJM, SINO SKY,Sino Jet Management,Z
SCH, OCEAN BIRD,Seychelles Airlines,Seychelles
BYF, BAY FLIGHT,San Carlos Flight Center,K
SXT, SERTAXI,Servicios de Taxi Aereos,Mexico
TGW, SCOOTER,Scoot,Singapore
SJO, JEY SPRING,Spring Airlines Japan,Japan
SBD, SIBIA,SIBIA Aircompany Ltd,U
ART, SMART LYNX,Smartlynx Airlines,Latvia
MYX, TALLINN CAT,Smartlynx Airlines Estonia,Estonia
TVS, SKYTRAVEL,Smartwings,LK
DES, DESTINA,Servicios Aereos Especializados Destina,Mexico
LSV, ,Slovenian Ministry of Defence,Slovenia
FUF, SERVIFUN,Servicios Aereos Fun Fly,Mexico
VGO, VIRGO,Sabaidee Airways,Thailand
SAQ, ,Safe Air Company,HK
SMU, SPRINGER,Sanborn Map Company,K
RBR, SIAM AIRNET,Siam Airnet,Thailand
SVB, SIAVIA,Siavia,Slovenia
MHQ, HELICARE,Skargardshavets Helikoptertjanst,Finland
BIS, JUMA AIR,Sky Bishek,Kyrgyzstan
SYH, ,Sky Handling,UK
KYE, SKY CUBE,Sky Lease Cargo,K
KPM, SKY PRIMAIR,Sky Prim Air,Molodva
BSJ, SKYBUS JET,Skybus Jet,Bahamas
SGR, SKYGREECE,SkyGreece Airlines,Greece
USW, AKSAR,Special Aviation Works,Uzbekistan
SHA, SHARP,Sharp Airlines,Y
SHA, SHREEAIR,Shree Airlines,Nepal
AWU, SYLT-AIR,Sylt Air GmbH,ED
BDS, SOUTH ASIAN,South Asian Airlines,Bangladesh
SZB, SAMOA,Samoa Air,Samoa
BEC, ,State Air Company Berkut,Kazakhstan
RZO, AIR AZORES,SATA International,Portugal
SAA, SPRINGBOK,South African Airways,South Africa
KYD, SKYAD,Sky Messaging,South Africa
SAB, SKY WORKER,Sky Way Air,Kyrgyzstan
SKV, MAPLE,Sky Regional Airlines,C
SAC, SASCO,SASCO Airlines,Sudan
SAG, MEDICAL AIR,SOS Flygambulans,Sweden
SAH, SAYAKHAT,Sayakhat Airlines,Kazakhstan
SAI, SHAHEEN AIR,Shaheen Air,Pakistan
SAM, SAM,SAM Colombia,Colombia
SAN, AEREOS,Servicios Aéreos Nacionales (SAN),Ecuador
SAO, SAVSER,Sahel Aviation Service,Mali
ANX, SECRETARIA DEMARINA,Secretaria de Marina,Mexico
SAQ, SPRINGBANK,Springbank Aviation,C
SAS, SCANDINAVIAN,Scandinavian Airlines,Sweden Denmark and Norway
SAV, ,Samal Air,Kazakhstan
SAW, SHAMWING,Sham Wing Airlines,Syrian Arab Republic
SAX, SABAH AIR,Sabah Air,Malaysia
SAY, SUCKLING,ScotAirways,EG
SAZ, SWISS AMBULANCE,Swiss Air-Ambulance,Switzerland
SBA, SOL,SOL Linhas Aéreas,Brazil
SGU, SOLPARAGUAYO,Sol del Paraguay,Paraguay
SBA, STA-MALI,STA-MALI,Mali
SBB, SABER EXPRESS,Steinman Aviation,K
SEN, S-BAR,SevenAir,K
SBF, SEVENAIR,Seven Bar Flying Service,Tunisia
SBG, ,Sabre Incorporated,K
SBI, SIBERIAN AIRLINES,S7 Airlines,U
SBL, SOBGHANA,Sobel Airlines of Ghana,Ghana
SBM, SKY BAHAMAS,SkyBahamas,Bahamas
SBO, STABAIR,Stabo Air,Zambia
SBQ, SKIBBLE,SmithKline Beecham Clinical Labs,K
SBR, FREIGHTER,Saber Aviation,K
SBS, SEABORNE,Seaborne Airlines,K
SBU, BLACK FIN,St Barth Commuter,LF
URJ, STARAV,Star Air,Pakistan
SJX, STARWALKER,Starlux Airlines,Taiwan
SBZ, SCIBE AIRLIFT,Scibe Airlift,Democratic Republic of the Congo
AME, AIRMIL,Spanish Air Force,Spain
SCA, SOUTH CENTRAL,South Central Air,K
SCC, SEA-COASTER,Seacoast Airlines,K
SQH, SASQUATCH,SeaPort Airlines,K
SCE, SCENIC,Scenic Airlines,K
SCF, SOCOFER,Socofer,Angola
SCI, SAN CRISTOBAL,Servicios Aéreos San Cristóbal,Mexico
SCK, SKYCAM,Sky Cam,LF
SCL, SWIFTAIR,Switfair Cargo,C
SCB, SAIGON,Saigon Capital Aircraft Management,EH
SCN, SOUTH AMERICAN,South American Airlines,Peru
AHI, AEROCHISA,Servicios Aéreos de Chihuahua Aerochisa,Mexico
AND, SERVI ANDES,Servicios Aéreos de los Andes,Peru
ALK, SRILANKAN,SriLankan Airlines,Sri Lanka
CDL, CAROLINA,Sunbird Airlines,K
SCP, SCORPIO,Scorpio Aviation,Egypt
SCQ, SCAVAC,OSM Aviation Academy,Norway Sweden and San Diego
SIC, SICHART,SFS Aviation,Thailand
SCR, SILVER CLOUD,Silver Cloud Air,ED
SCS, SOUTHERN CHARTERS,South African Non Scheduled Airways,South Africa
SCT, SAAB-CRAFT,SAAB-Aircraft,Sweden
SCV, SACSA,Servicios Aéreos Del Centro,Mexico
SCX, SUN COUNTRY,Sun Country Airlines,K
SDA, SAINT ANDREWS,St. Andrews Airways,C
SDB, SU-CRAFT,Sukhoi Design Bureau Company,U
SDC, SUNDANCE,Sunrise Airlines,K
SDD, SKY DANCE,Skymaster Air Taxi,K
SDE, STAMPEDE,Air Partners Corp.,C
SDF, SUNDORPH,Sundorph Aeronautical Corporation,K
SDH, ARCOS,Servicio De Helicopteros,Spain
SDK, SADELCA,SADELCA - Sociedad Aérea Del Caquetá,Colombia
SDL, SKYDRIFT,Skydrift,EG
SDN, BLUE NILE,Spirit of Africa Airlines,Sudan
SDU, SUD LINES,Sud Airlines,LF
SDV, SELVA,Servicios Aéreos Del Vaupes,Colombia
SDX, SERVICIO TECNICO,Servicio Tecnico Aero De Mexico,Mexico
SDZ, SUDANA,Sudan Pezetel for Aviation,Sudan
SEA, SOUTHEAST AIR,Southeast Air,K
SEB, SERVILUCE,Servicios Aéreos Luce,Mexico
SED, SEDONA AIR,Sedona Air Center,K
SEE, SHAHEEN CARGO,Shaheen Air Cargo,Pakistan
SEH, AIR CRETE,Sky Express,Greece
SEJ, SPICEJET,Spicejet,India
SEK, SKALA,Skyjet,Kazakhstan
SEL, SENTEL,Sentel Corporation,K
SEO, SELCON AIR,Selcon Airlines,Nigeria
SEQ, SKY EYES,Sky Eyes,Thailand
SES, SERVISAL,Servicio Aéreo Saltillo,Mexico
SET, SAETA,SAETA,Ecuador
SEV, CARGOPRESS,Serair Transworld Press,Spain
SFA, SEFA,SEFA,LF
SFC, SHUSWAP,Shuswap Flight Centre,C
SFE, SEFOFANE,Sefofane Air Charters,Botswana
SFF, SWIFTWING,Safewings Aviation Company,K
SFG, AERO GULF,Sun Freight Logistics,Thailand
SFJ, STARFLYER,Star Flyer,Japan
SFL, SOUTHFLIGHT,Southflight Aviation,New Zealand
SFN, SAFIRAN,Safiran Airlines,Iran
SFP, SAFE AIR,Safe Air,Pakistan
SFR, CARGO,Safair,South Africa
SFS, SOUTHERN FRONTIER,Southern Frontier Air Transport,C
SFT, SKYFREIGHT,Skyfreight,K
SFU, SAINTS,Solent Flight,EG
SFX, SWAMP FOX,S.K. Logistics,K
SGB, SONGBIRD,Sky King Inc.,K
SGC, SOUTHERNRIGHT,Southern Right Air Charter,South Africa
SGD, AIR BISHKEK,Sky Gate International Aviation,Kyrgyzstan
SGF, STAC,STAC Swiss Government Flights,Switzerland
SGH, SERVISAIR,Servisair,EG
SGI, SERAGRI,Servicios Aéreos Agrícolas,Chile
SGK, SKYWARD,Skyward Aviation,C
SGM, SIGMA,Sky Aircraft Service,EH
SGN, SIAM,Siam GA,Thailand
SGP, SAGOLAIR,Sagolair Transportes Ejecutivos,Spain
SGS, SASKATCHEWAN,Saskatchewan Government Executive Air Service,C
SGT, SKYGATE,Skygate,EH
SGU, RAUSHAN,Samgau,Kazakhstan
SGX, ,Saga Airlines,Turkey
SGY, SKAGWAY AIR,Skagway Air Service,K
SHB, SHABAIR,Shabair,Democratic Republic of the Congo
SHC, SKY HARBOR CHEYENNE,Sky Harbor Air Service,K
SHD, ,Sahara Airlines,Algeria
SHE, SHELL,Shell Aircraft,EG
SHG, SHOP AIR,Shoprite Group,EG
SHJ, SHARJAH,Sharjah Ruler's Flight,United Arab Emirates
SHK, ,Shorouk Air,Egypt
SHL, SAMSON,Samson Aviation,EG
SHM, SHELTAM,Sheltam Aviation,South Africa
SHN, SUGAR ALFA,Shaheen Airport Services,Pakistan
SHO, ,Sheremetyevo-Cargo,U
SHP, SAF,Service Aerien Francais,LF
SHQ, SHANGHAI CARGO,Shanghai Airlines Cargo,Z
SHR, SHOOTER,Shooter Air Courier,C
SHS, SHURA AIR,Shura Air Transport Services,Ethiopia
SHU, SATAIR,Sakhalinskie Aviatrassy (SAT),U
SAT, SATA,SATA Air Acores,Portugal
SHV, SHAVANO,Shavano Air,K
SHW, SHAWNEE,Shawnee Airline,K
SHX, SLIM AIR,Slim Aviation Services,Nigeria
SHY, ANTALYA BIRD,Sky Airlines,Turkey
SIA, SINGAPORE,Singapore Airlines,Singapore
SIB, SIBAVIA,Sibaviatrans,U
SIE, SEREX,Sierra Express,K
SIH, BLUEJET,Skynet Airlines,Ireland
SIJ, ,Seco International,Japan
SIL, SERVICIOS INTEGRALES,Servicios Aeronáuticos Integrales,Mexico
SIM, ,Star Air,Sierra Leone
SIO, SIRIO,Sirio,Italy
SIR, SALAIR,Salair,K
SIS, ,Saber Airlines,Egypt
SIT, ,SITA,Belgium
SIV, SLOVENIAN,Slovenian Armed Forces,Slovenia
SIW, SIRIO EXECUTIVE,Sirio Executive,Italy
SJA, SERVICIOJAL,Servicios Aéreos Especiales De Jalisco,Mexico
SJC, SERVIEJECUTIVO,Servicios Ejecutivos Continental,Mexico
SJE, SUNBIZ,Sunair 2001,South Africa
SJJ, SPIRIT JET,Spirit Aviation,K
SJL, SERVICIOS JALISCO,Servicios Especiales Del Pacifico Jalisco,Mexico
SJT, SWISS JET,Swiss Jet,Switzerland
SJY, SRIWIJAYA,Sriwijaya Air,Indonesia
SMY, NAJIM,Sama Airlines,Saudi Arabia
ALC, ACOM,Southern Jersey Airways Inc.,K
SPS, SALDUERO,SPASA,Spain
SPT, SPEED AVIATION,Speed Aviation,Bangladesh
SPU, SPUTTER,Southeast Airmotive,K
SPV, SERVICIOS PRIVADOS,Servicios Privados De Aviación,Mexico
SPW, SPEEDWING,Speedwings,Switzerland
SPX, ,Service People Gesellschaft für Charter und Service,ED
SQA, SLOVAK AEROCLUB,Slovak National Aeroclub,Slovakia
SQC, SINGCARGO,Singapore Airlines Cargo,Singapore
SQF, SLOVAK AIRFORCE,Slovak Air Force,Slovakia
SQL, ALQUILER,Servicos De Alquiler,Mexico
SRA, SAIR,Sair Aviation,C
SRC, SEARCA,Searca,Colombia
SRH, SIEMREAP AIR,Siem Reap Airways,Cambodia
SRK, SKYFOX,Sky Work Airlines,Switzerland
SRL, Starline,Swedline Express,Sweden
SRL, SERVICIOS PERSONAL,Servicios Aeronáuticos Aero Personal,Mexico
SRN, SIRAIR,Sirair,U
SRO, SAEREO,Servicios Aéreos Ejecutivos Saereo,Ecuador
SRQ, SEAIR,South East Asian Airlines,Philippines
SRR, WHITESTAR,Star Air,Denmark
SRS, PHOTO CHARLIE,Selkirk Remote Sensing,C
SRU, STAR-UP,Star Up,Peru
SRW, SARIA,Sarit Airlines,Sudan
SRX, SIERRA EX,Sierra Expressway Airlines,K
SRZ, STRATO,Strato Air Services,South Africa
SSB, SASIR,Sasair,C
SSC, SOUTHERN SKIES,Southern Seaplane,K
SSD, STAR SERVICE,Star Service International,LF
SSE, SUNSET,Servicios Aéreos Sunset,Mexico
SSF, SEVERSTAL,Severstal Air Company,U
SSG, SLOVAK GOVERNMENT,Slovak Government Flying Service,Slovakia
BBB, BLACKBIRD,SwedJet Airways,Sweden
SSK, SKYSTAR,Skystar International,K
SSO, DOPE,Special Scope Limited,EG
SSP, STARSPEED,Starspeed,EG
SSQ, SUNSTATE,Sunstate Airlines,Y
SSS, SAESA,SAESA,Spain
SST, SUNFLIGHT,Sunwest Airlines,C
SSU, SASCA,SASCA,Venezuela
SSV, SKYTOUR,Skyservice Airlines,C
SSW, STREAMLINE,Streamline Aviation,EG
SSY, SIERRA SKY,Sky Aviation,Sierra Leone
SSZ, SPECSAVERS,Specsavers Aviation,EG
STA, STAR,Star Aviation,EG
STB, STATUS-ALPHA,Status-Alpha Airline,UK
STC, STADIUM,Stadium City Limited,EG
STD, AERO AGUASCALINETES,Servicios De Aerotransportacion De Aguascalientes,Mexico
STE, SEMITRANS,Semitool Europe,EG
STF, ,SFT-Sudanese Flight,Sudan
STG, STAGE,Sedalia Marshall Boonville Stage Line,K
STH, ,South-Airlines,Armenia
STI, SONTAIR,Sontair,C
STJ, STELLAVIA,Sella Aviation,EH
STK, STOBART,Stobart Air,Ireland
STL, STAPLEFORD,Stapleford Flight Centre,EG
STO, SLOPS,Streamline Ops,U
STQ, STERA,Star Air,Indonesia
STU, FUEGUINO,Servicios de Transportes Aéreos Fueguinos,Argentina
STU, STARSOM,Star African Air,Somali Republic
SUU, SUNSTAR,Star West Aviation,K
STV, SATURN,Saturn Aviation,K
STW, SIERRA WHISKEY,South West Air Corporation,Philippines
STX, STARSAWAY,Stars Away Aviation,South Africa
STY, STYRIAN,Styrian Airways,Austria
SUA, AIR SILESIA,Silesia Air,LK
SUB, SUB AIR,Suburban Air Freight,K
SUD, SUDANAIR,Sudan Airways,Sudan
SUF, SUNFLOWER,Sun Air (Fiji),Fiji
FDY, FRIENDLY,Sun Air International,K
SUG, SUNU AIR,Sunu Air,Senegal
SUH, LIGHT AIR,Sun Light,Kyrgyzstan
SUI, SWISS AIR FORCE,Swiss Air Force,Switzerland
SUK, SKYCARGO,Superior Aviation Services,HK
SUM, SUMES,State Unitary Air Enterprise,U
SUR, ,Sun Air,Egypt
SUS, SUNSCAN,Sun Air of Scandinavia,Denmark
URF, SURF AIR,Surf Air,K
SUT, SISTEMAS AERONAUTICOS,Sistemas Aeronauuticos 2000,Mexico
SUV, DANCEAIR,Sundance Air,Venezuela
SVA, SAUDIA,Saudia,Saudi Arabia
SVD, GRENADINES,St. Vincent Grenadines Air (1990),Saint Vincent and the Grenadines
SVF, SWEDEFORCE,Swedish Armed Forces,Sweden
AWJ, SAHEL AIRLINES,Sahel Airlines,Niger
SVH, SILVER,Sterling Helicopters,EG
SVI, SETRA,Servicios De Transporte Aéreo,Mexico
SVJ, ,Silver Air,Djibouti
SVL, SEVAVIA,Sevastopol-Avia,UK
SVN, SAVANAIR,Savanair (Angola),Angola
SVO, SERVIORIENTE,Servicios Aeronáuticos De Oriente,Mexico
SVS, AEREOS SAAR,Servicios Aéreos Saar,Mexico
SVT, SIERRA SERVICES,Seven Four Eight Air Services,Luxembourg
SVX, SECURITY AIR,Security Aviation,K
SWA, SOUTHWEST,Southwest Airlines,K
SWB, SWISSBOOGIE,Swissboogie Parapro,Switzerland
SWC, SAINT CLAIR,South West Air,C
SWD, SOUTHERN WINDS,Southern Winds Airlines,Argentina
SWE, SWEDELINE,Swedeways,Sweden
SWG, SUNWING,Sunwing Airlines,C
SWI, SUNWORLD,Sunworld Airlines,K
SWJ, STATES,StatesWest Airlines,K
SWO, SIVA,Surinam International Victory Airline,Suriname
SWP, STAR WORK,Star Work Sky,Italy
SWQ, SWIFTFLIGHT,Swift Air (Interstate Equipment Leasing),K
SWR, SWISS,Swiss International Air Lines,Switzerland
SWR, SWISSAIR,Swissair,Switzerland
SDR, SUNDAIR,Sundair,ED
SWS, SUNNY WEST,Sunwest Aviation (Lindquist Investment),K
SWT, SWIFT,Swiftair,Spain
SWU, EUROSWISS,Swiss Global Air Lines,Switzerland
SWV, FLYING SWEDE,Swe Fly,Sweden
SWW, WAY AERO,Shovkoviy Shlyah,UK
SWX, SWAZI EXPRESS,Swazi Express Airways,Swaziland
WSW, SWOOP,Swoop,C
SWY, SWISSLINK,Sky Jet,Switzerland
SWZ, SWISSBIRD,Servair Private Charter,Switzerland
SWZ, SKYWISE,Skywise Airline,South Africa
SXA, FERRY,Southern Cross Aviation,K
SXC, SKY EXEC,Sky Exec Aviation Services,Nigeria
SXE, DOGWOOD EXPRESS,Southeast Express Airlines,K
SXM, SERVIMEX,Servicios Aéreos Especializados Mexicanos,Mexico
SXS, SUNEXPRESS,SunExpress,Turkey
SXT, SERTA,Servicios De Taxi Aéreo,Mexico
SXX, SATELLITE EXPRESS,Satellite Aero,K
SXY, SAFARI EXPRESS,Safari Express Cargo,HK
SYA, LINEAS CARDINAL,Skyways,Argentina
SYC, SYSTEC,Systec 2000,K
SYE, ,Sheba Aviation,Yemen
SYF, SKY FIRST,Sky One Express Airlines,K
SYG, SYNERGY,Synergy Aviation,EG
SYI, ,Sonalysts,K
SYJ, ,Slate Falls Airways,C
SYK, AEROCAB,Satsair,K
SYN, SYNCRUDE,Syncrude Canada,C
SYR, SYRIANAIR,Syrian Arab Airlines,Syrian Arab Republic
SYS, SHAWBURY,Shawbury Flying Training Unit,EG
SYV, SPECIAL SYSTEM,Special Aviation Systems,K
SYX, SKYWAY-EX,Skywalk Airlines,K
AZQ, SILK LINE,Silk Way Airlines,Azerbaijan
AZG, SILK WEST,Silk Way West Airlines,Azerbaijan
SYY, SKY COACH,South African Historic Flight,South Africa
SZT, AERO ZEE,Servicios Aeronáuticos Z,Mexico
BHV, AVIASPEC,Specavia Air Company,U
BLY, BLARNEY,Starair,Ireland
BNC, BARNACLE AIR,Sundance Air,K
BRZ, BERYOZA,Samara Airlines,U
RBG, ARABIA EGYPT,Air Arabia Egypt,Egypt
CBN, CALIBRATION,Swedish Civil Aviation Administration,Sweden
CDG, SHANDONG,Shandong Airlines,Z
CDS, SPECDAS,Spectrem Air,South Africa
CEE, CENTRA AEREOS,Servicios Aéreos Centrales,Mexico
CFL, SWEDISH,Swedish Airlines,Sweden
CGL, SEAGLE,Seagle Air,Slovakia
CIG, SIRIUS AERO,Sirius-Aero,U
CNK, CHINOOK,Sunwest Home Aviation,C
CNO, SCANOR,SAS Braathens,Norway
CQH, AIR SPRING,Spring Airlines,Z
CSC, SI CHUAN,Sichuan Airlines,Z
CSH, SHANGHAI AIR,Shanghai Airlines,Z
CSY, SHUANGYANG,Shuangyang General Aviation,Z
CSZ, SHENZHEN AIR,Shenzhen Airlines,Z
CXI, SHANXI,Shanxi Airlines,Z
DKT, DAKOTA,Sioux Falls Aviation,K
DKY, DAKOY,Servicios Aéreos Elite,Spain
DNI, AERO DENIM,Servicios Aéreos Denim,Mexico
EAB, SWISS EAGLE,Swiss Eagle,Switzerland
EAN, NIGERIA EXPRESS,Skypower Express Airways,Nigeria
ENR, ,Scenic Air,Namibia
ERO, ECHO ROMEO,Sun D'Or,LL
ESK, RELAX,SkyEurope,Slovakia
EXL, ,Sunshine Express Airlines,Y
EXY, EXPRESSWAYS,South African Express,South Africa
FFD, FIRST FLIGHT,Stuttgarter Flugdienst,ED
FFH, PEACE AIR,Shalom Air Services,Nigeria
FJE, ENVOY,Silverjet,EG
FLH, MILE HIGH,Sky Bus,K
GAD, SOUTHCOAST,South Coast Aviation,EG
GDE, GADEL,Servicios Aéreos Gadel,Mexico
GDG, GOLDEN GATE,S.P. Aviation,K
GIK, SEBA,Seba Airlines,Guinea
GNA, SERVIGANA,Servicios Aéreos Gana,Mexico
GSW, ,Sky Wings Airlines,Greece
GXL, STARDUST,Star XL German Airlines,ED
HAU, SKYHAUL,Skyhaul,Japan
HIP, STARSA,Starship,Mexico
HJE, GOSA,Servicios Ejecutivos Gosa,Mexico
HKA, SPEND AIR,Superior Aviation,K
